frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1633062474.274393000",,,"ARP","42","Who has 172.17.0.2? Tell 172.17.0.12"
"2","1633062474.274406000",,,"ARP","42","172.17.0.2 is at 02:42:ac:11:00:02"
"3","1633062474.784942000",,,"ARP","42","Who has 172.17.0.4? Tell 172.17.0.2"
"4","1633062474.784971000",,,"ARP","42","Who has 172.17.0.3? Tell 172.17.0.2"
"5","1633062474.785057000",,,"ARP","42","172.17.0.4 is at 02:42:ac:11:00:04"
"6","1633062474.785064000",,,"ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
"7","1633062474.785165000",,,"ARP","42","Who has 172.17.0.2? Tell 172.17.0.3"
"8","1633062474.785172000",,,"ARP","42","172.17.0.2 is at 02:42:ac:11:00:02"
"9","1633062475.299774000",,,"ARP","42","Who has 172.17.0.2? Tell 172.17.0.4"
"10","1633062475.299788000",,,"ARP","42","172.17.0.2 is at 02:42:ac:11:00:02"
"11","1633062481.280091000","172.17.0.2","172.17.0.3","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1"
"12","1633062481.280436000","172.17.0.2","172.17.0.4","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router3/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1"
"13","1633062481.280937000","172.17.0.2","172.17.0.12","UDP (NDN)","143","Interest /ndn/edu/usalp/%C1.Router/pc/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1"
"14","1633062481.282107000","172.17.0.3","172.17.0.2","UDP (NDN)","295","Data /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1/35=%00%00%01%7C%3A%1B%ED%81"
"15","1633062481.282243000","172.17.0.12","172.17.0.2","UDP (NDN)","284","Data /ndn/edu/usalp/%C1.Router/pc/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1/35=%00%00%01%7C%3A%1B%ED%81"
