frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1633062474.784948000",,,"ARP","42","Who has 172.17.0.6? Tell 172.17.0.3"
"2","1633062474.784972000",,,"ARP","42","Who has 172.17.0.5? Tell 172.17.0.3"
"3","1633062474.784977000",,,"ARP","42","Who has 172.17.0.2? Tell 172.17.0.3"
"4","1633062474.785039000",,,"ARP","42","Who has 172.17.0.3? Tell 172.17.0.2"
"5","1633062474.785048000",,,"ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
"6","1633062474.785083000",,,"ARP","42","Who has 172.17.0.3? Tell 172.17.0.5"
"7","1633062474.785093000",,,"ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
"8","1633062474.785186000",,,"ARP","42","172.17.0.6 is at 02:42:ac:11:00:06"
"9","1633062474.785195000",,,"ARP","42","172.17.0.5 is at 02:42:ac:11:00:05"
"10","1633062474.785200000",,,"ARP","42","172.17.0.2 is at 02:42:ac:11:00:02"
"11","1633062475.299500000",,,"ARP","42","Who has 172.17.0.3? Tell 172.17.0.6"
"12","1633062475.299513000",,,"ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
"13","1633062481.280147000","172.17.0.2","172.17.0.3","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1"
"14","1633062481.282088000","172.17.0.3","172.17.0.2","UDP (NDN)","295","Data /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1/35=%00%00%01%7C%3A%1B%ED%81"
"15","1633062485.296803000","172.17.0.3","172.17.0.2","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router1/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2"
"16","1633062485.296960000","172.17.0.3","172.17.0.5","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router4/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2"
"17","1633062485.297115000","172.17.0.3","172.17.0.6","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router5/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2"
"18","1633062485.297572000","172.17.0.2","172.17.0.3","UDP (NDN)","295","Data /ndn/edu/usalp/%C1.Router/router1/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2/35=%00%00%01%7C%3A%1B%FD1"
"19","1633062485.297716000","172.17.0.5","172.17.0.3","UDP (NDN)","295","Data /ndn/edu/usalp/%C1.Router/router4/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2/35=%00%00%01%7C%3A%1B%FD1"
"20","1633062485.298823000","172.17.0.6","172.17.0.3","UDP (NDN)","295","Data /ndn/edu/usalp/%C1.Router/router5/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2/35=%00%00%01%7C%3A%1B%FD2"
"21","1633062487.301284000","172.17.0.2","172.17.0.3","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1"
"22","1633062487.301725000","172.17.0.3","172.17.0.2","UDP (NDN)","295","Data /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router1/35=%00%00%01%7C%3A%1B%ED%81"
"23","1633062493.416138000","172.17.0.5","172.17.0.3","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router4"
"24","1633062493.418227000","172.17.0.3","172.17.0.5","UDP (NDN)","294","Data /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router4/35=%00%00%01%7C%3A%1C%1C%E9"
"25","1633062495.413853000","172.17.0.3","172.17.0.5","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router4/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2"
"26","1633062495.414640000","172.17.0.5","172.17.0.3","UDP (NDN)","294","Data /ndn/edu/usalp/%C1.Router/router4/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2/35=%00%00%01%7C%3A%1C%24%B6"
"27","1633062497.479607000","172.17.0.6","172.17.0.3","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router5"
"28","1633062497.482100000","172.17.0.3","172.17.0.6","UDP (NDN)","294","Data /ndn/edu/usalp/%C1.Router/router2/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router5/35=%00%00%01%7C%3A%1C%2C%C9"
"29","1633062498.827393000",,,"ARP","42","Who has 172.17.0.5? Tell 172.17.0.3"
"30","1633062498.827489000",,,"ARP","42","172.17.0.5 is at 02:42:ac:11:00:05"
"31","1633062498.827495000",,,"ARP","42","Who has 172.17.0.3? Tell 172.17.0.5"
"32","1633062498.827505000",,,"ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
"33","1633062499.474535000","172.17.0.3","172.17.0.6","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router5/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router2"
