frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1634282180.149186000",,,"ARP","42","Who has 172.17.0.9? Tell 172.17.0.2"
"2","1634282180.150670000",,,"ARP","42","172.17.0.9 is at 02:42:ac:11:00:09"
"3","1634282180.474992000","172.17.0.9","172.17.0.2","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task3"
"4","1634282180.489474000","172.17.0.2","172.17.0.9","UDP (NDN)","230","Data /ndn/edu/uaslp/work/task3"
"5","1634282180.921224000","172.17.0.9","172.17.0.2","UDP (NDN)","742","Data /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0N%90%08%D8%D2%BB%E1%F2%27%20%9Bi2%C7%D5%B4%D4w%EF%1C%40%E2%ED%11A1%A2%F5S%27%81%D8%26%D91%8Fe%DF%06mB%D7k%D3%298a%DB%F5%92_%20%F6%B9%B5%C5%82G%5E%EF%93GWc%E6%EAj%21%ED%A8%7D%82%1C%B7%BD%F7%EB%ACS%B9%BAe%3E%9A8%D3U%F9%F7%2BwsE-%06%B2%99%BD%CE%1B%7D%FC%F3%C0%3B%05%5D%2F%97%E4%C6%A0Uu%F7%AF%E23%7F%7D%C2%B4sO%0BW%26%10%EB%9E%B7%2F%22%9Dl%FF%BB%F4%82%D8%05%89%9Bd%2B%CE%FB2%A1%AB%B9%BB%E0%81Ob%D9%9DH%10%3B%A4%F9%E8%E2%3BY%81%9Dx%CCd%B21%14%5Ez0%ABE%12%A4%DE%F7-%C7%BD%AEY%12%1B%89t%0F%D3l%EES%BA%3F%E6%FC%BE%84%27%DC%90%DD%CC%B27%3A%F6%DE%BA%F3%93%23%19%A8%07X%CB%5D%EA%85%F2%16%3F%BE%88G%0D%F3%FDW%FF5%3E%2C%D7%17%272LHM3%8C%16%3C%BA_%18%B5o%CE%A00%FD%93%AC7%A8ks%AD%CE%F3b%17%F4%FC%82%23%ED1f%F3%2A5%9BH%98%CB%E33%13W%5EC%CA%E3%28%F9%0EW%3ADv%0FR%9A%C4i%AF%A8%EEW%C6%EF%C5o%EF%80%D2U%A2%C8%E4%8B%F3%D2%5E%9CBOovR_%3F%95%A8%3D%11F%D7%8B%94%F7%19%03%16%86j%CD%5C-%EC%87%27%7F1%F2f%94%F4%AA%97%5C%FDCN%98%AFf%F91%29%E5%A8%F9%0DPz%9E_%A0%BB%F8%C6%C9%BF2%E4%98%83%94%2F%88%29sp%E6%C1e%B1%A2%3D%D3%3E%FE%B0B%16%04%00Q%2F%CF%BF/%99%CC8%0AO%60%1A%0C/35=%00%00%01%7C%82%CF%118/33=%00"
"6","1634282180.921498000","172.17.0.9","172.17.0.2","UDP (NDN)","528","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0qK%E7M%ED%F8%F1s%2B%88%3D%99%E3jZ%EA%BBw%0Ehj%18M%B2c%1E%CB%BE%0D%DA%84.n%D3%298a%DB%F5%92_%20%F6%B9%B5%C5%82G%5E%EF%93GWc%E6%EAj%21%ED%A8%7D%82%0C%B71%BE%F7%EB%ACS%B9%BAe%3E%BA%9B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%81X%F7%BC%7D%11%E9d%FB%DF%A5%17%C4.H%DC%24%5Bq%DE%97%09%5D%CD%DD%05%0F%7C%12%CB%EED%82%D8%21%CDG%17%DF%C9%0A%EC%C4%17%FE6%86%C2K%0Ff%B5H%82%D4%FB%BE%E5%B8%D75Kb%23%B1q7%9B%FB%94%EE%8F9%BF%2F%E1%097d7%B3%EC%8D%8E%BD%B7%EE%FC%E4H%06%EA%01%D6r%97z%A1%BC%C5%8F%2F%E2Q%C3%E2%F2%F2%20%E7%D7%F7%AC%01D%86%09%A9i%86%D1%82G%F7%0B%A3%F6%CD%19%E4%A4%B1%09%12%01%5Bz7%5C%FED%8E%DE%A0%AE%CD%B5%3A%CF%8B%5D%88L%7B%8C%D9%BCJ%CD%26%12%E6%F2%F8%CC%C4%95%D7%90%F28%D3%F2.%FD%8D%9B%E7%C7%ED%C5%93%0Eq%A5I%9CjDu%BF2~%2F~%7B%07d~%A2%C8%E4%8B%F3%D2%5E%9CBOovR_%3F%95%A8%3D%11F%D7%8B%94%F7%19%03%16%86j%CD%5C-%EC%87%27%7F1%F2f%94%F4%AA%97%5C%FDCN%98%AFf%F91%29%E5%A8%F9%0DP%BA%9A_%A0%BB%F8%C6%C9%BF2%E4%98%83%94%2F%88%29sp%E6%C1e%B1%A2%3D%D3%3E%FE%B0B%16%04%00E%D3%C5%10"
"7","1634282180.925400000","172.17.0.2","172.17.0.9","UDP (NDN)","117","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/pc/NAME/%02"
"8","1634282180.926007000","172.17.0.2","172.17.0.9","UDP (NDN)","528","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0qK%E7M%ED%F8%F1s%2B%88%3D%99%E3jZ%EA%BBw%0Ehj%18M%B2c%1E%CB%BE%0D%DA%84.n%D3%298a%DB%F5%92_%20%F6%B9%B5%C5%82G%5E%EF%93GWc%E6%EAj%21%ED%A8%7D%82%0C%B71%BE%F7%EB%ACS%B9%BAe%3E%BA%9B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%81X%F7%BC%7D%11%E9d%FB%DF%A5%17%C4.H%DC%24%5Bq%DE%97%09%5D%CD%DD%05%0F%7C%12%CB%EED%82%D8%21%CDG%17%DF%C9%0A%EC%C4%17%FE6%86%C2K%0Ff%B5H%82%D4%FB%BE%E5%B8%D75Kb%23%B1q7%9B%FB%94%EE%8F9%BF%2F%E1%097d7%B3%EC%8D%8E%BD%B7%EE%FC%E4H%06%EA%01%D6r%97z%A1%BC%C5%8F%2F%E2Q%C3%E2%F2%F2%20%E7%D7%F7%AC%01D%86%09%A9i%86%D1%82G%F7%0B%A3%F6%CD%19%E4%A4%B1%09%12%01%5Bz7%5C%FED%8E%DE%A0%AE%CD%B5%3A%CF%8B%5D%88L%7B%8C%D9%BCJ%CD%26%12%E6%F2%F8%CC%C4%95%D7%90%F28%D3%F2.%FD%8D%9B%E7%C7%ED%C5%93%0Eq%A5I%9CjDu%BF2~%2F~%7B%07d~%A2%C8%E4%8B%F3%D2%5E%9CBOovR_%3F%95%A8%3D%11F%D7%8B%94%F7%19%03%16%86j%CD%5C-%EC%87%27%7F1%F2f%94%F4%AA%97%5C%FDCN%98%AFf%F91%29%E5%A8%F9%0DP%BA%9A_%A0%BB%F8%C6%C9%BF2%E4%98%83%94%2F%88%29sp%E6%C1e%B1%A2%3D%D3%3E%FE%B0B%16%04%00E%D3%C5%10"
"9","1634282180.932534000","172.17.0.9","172.17.0.2","UDP (NDN)","364","Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/pc/NAME/%02/35=%00%00%01%7C%82%CF%11B/33=%00"
"10","1634282181.506049000","172.17.0.9","172.17.0.2","UDP (NDN)","83","Interest /ndn/edu/uaslp/univ/class4"
