"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","2299","502","0","10","18","147","54","198","60","74","28","258","153930","108432","45498"
"nlsr1","6061","504","500","61","30","605","399","600","399","236","82","999","632845","328500","304345"
"nlsr2","4669","33","239","52","40","593","410","597","406","250","84","1003","636606","326913","309693"
"nlsr3","4618","36","261","52","40","569","415","597","414","172","81","1011","642700","326913","315787"
"nlsr4","2779","18","16","30","29","409","205","397","203","144","55","600","372247","217404","154843"
"nlsr5","2776","15","13","30","29","409","209","398","206","150","56","604","375094","217942","157152"
"nlsr6","2718","17","15","30","29","409","210","398","212","96","56","610","379544","217930","161614"
"nlsr7","2742","19","17","30","29","419","211","398","212","94","55","610","379685","217942","161743"
"sum","28662","1144","1061","295","244","3560","2113","3583","2112","1216","497","5695","3572651","1961976","1610675"
