"","No.","Time","Source","Destination","Protocol","Length","Info"
"922",922,1634260694.52634,"172.17.0.9","172.17.0.14","UDP (NDN)",796,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%81%875%EA/33=%00"
"934",934,1634260698.18374,"172.17.0.9","172.17.0.5","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%81%87D%40/33=%00"
"952",952,1634260708.58548,"172.17.0.9","172.17.0.14","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%81%87l%CD/33=%00"
"965",965,1634260712.27881,"172.17.0.9","172.17.0.14","UDP (NDN)",954,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%81%87%7BM/33=%00"
"977",977,1634260722.63288,"172.17.0.9","172.17.0.5","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%81%87%A3%BD/33=%00"
"9911",991,1634260726.33765,"172.17.0.9","172.17.0.14","UDP (NDN)",989,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%81%87%B22/33=%00"
"10042",1004,1634260736.88282,"172.17.0.9","172.17.0.5","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%81%87%DBn/33=%00"
"10171",1017,1634260740.59908,"172.17.0.9","172.17.0.14","UDP (NDN)",796,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%81%87%E9%E0/33=%00"
"1039",1039,1634260751.13426,"172.17.0.9","172.17.0.14","UDP (NDN)",953,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%81%88%13%0C/33=%00"
"1051",1051,1634260754.79345,"172.17.0.9","172.17.0.14","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%81%88%21g/33=%00"
"1069",1069,1634260765.40124,"172.17.0.9","172.17.0.5","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%81%88J%CC/33=%00"
"10811",1081,1634260769.0966,"172.17.0.9","172.17.0.14","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%88Y%3C/33=%00"
"1097",1097,1634260779.91937,"172.17.0.9","172.17.0.14","UDP (NDN)",919,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%81%88%83%7D/33=%00"
"11091",1109,1634260783.58128,"172.17.0.9","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%81%88%91%D9/33=%00"
"1125",1125,1634260794.21161,"172.17.0.9","172.17.0.14","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%81%88%BBY/33=%00"
"1137",1137,1634260797.85805,"172.17.0.9","172.17.0.14","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1B/35=%00%00%01%7C%81%88%C9%8F/33=%00"
"1159",1159,1634260808.33709,"172.17.0.9","172.17.0.14","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%81%88%F2%88/33=%00"
"1171",1171,1634260812.0176,"172.17.0.9","172.17.0.14","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1C/35=%00%00%01%7C%81%89%00%E2/33=%00"
"1187",1187,1634260822.63387,"172.17.0.9","172.17.0.14","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%81%89%2AX/33=%00"
"12011",1201,1634260826.30339,"172.17.0.9","172.17.0.14","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7C%81%898%B2/33=%00"
"1217",1217,1634260837.32454,"172.17.0.9","172.17.0.14","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1D/35=%00%00%01%7C%81%89c%AF/33=%00"
"1229",1229,1634260840.98549,"172.17.0.9","172.17.0.5","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%81%89r%0E/33=%00"
"12452",1245,1634260852.03397,"172.17.0.9","172.17.0.14","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%19/35=%00%00%01%7C%81%89%9D%2F/33=%00"
"1260",1260,1634260856.58154,"172.17.0.9","172.17.0.14","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%81%89%AB%16/33=%00"
"1261",1261,1634260856.58291,"172.17.0.9","172.17.0.5","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%81%89%AB%16/33=%00"
"12621",1262,1634260856.58298,"172.17.0.9","172.17.0.14","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%81%89%AB%16/33=%00"
"12852",1285,1634260866.48729,"172.17.0.9","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7C%81%89%D5%B0/33=%00"
"22",22,1634260323.08047,"172.17.0.10","172.17.0.15","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%81%81%8A%F6/33=%00"
"402",40,1634260327.83866,"172.17.0.10","172.17.0.15","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%81%81%99%AF/33=%00"
"60",60,1634260336.3462,"172.17.0.10","172.17.0.15","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7C%81%81%BE%C6/33=%00"
"807",80,1634260340.05642,"172.17.0.10","172.17.0.15","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%08/35=%00%00%01%7C%81%81%CDS/33=%00"
"1001",100,1634260349.67385,"172.17.0.10","172.17.0.15","UDP (NDN)",771,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%09/35=%00%00%01%7C%81%81%F2%D7/33=%00"
"1243",124,1634260353.37452,"172.17.0.10","172.17.0.15","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7C%81%82%01R/33=%00"
"144",144,1634260363.11388,"172.17.0.10","172.17.0.6","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01%7C%81%82%27%5B/33=%00"
"157",157,1634260367.83283,"172.17.0.10","172.17.0.15","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7C%81%825%E8/33=%00"
"158",158,1634260367.83925,"172.17.0.10","172.17.0.6","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7C%81%825%E8/33=%00"
"1722",172,1634260376.7296,"172.17.0.10","172.17.0.6","UDP (NDN)",796,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%09/35=%00%00%01%7C%81%82%5C%92/33=%00"
"188",188,1634260380.44236,"172.17.0.10","172.17.0.15","UDP (NDN)",920,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%09/35=%00%00%01%7C%81%82k%16/33=%00"
"2192",219,1634260391.21987,"172.17.0.10","172.17.0.15","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0C/35=%00%00%01%7C%81%82%91%3D/33=%00"
"231",231,1634260393.95895,"172.17.0.10","172.17.0.15","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0A/35=%00%00%01%7C%81%82%9F%D8/33=%00"
"251",251,1634260404.83132,"172.17.0.10","172.17.0.15","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7C%81%82%C6s/33=%00"
"2691",269,1634260407.549,"172.17.0.10","172.17.0.6","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0A/35=%00%00%01%7C%81%82%D4%F4/33=%00"
"283",283,1634260417.42586,"172.17.0.10","172.17.0.15","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0A/35=%00%00%01%7C%81%82%FB%85/33=%00"
"295",295,1634260421.19613,"172.17.0.10","172.17.0.15","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0B/35=%00%00%01%7C%81%83%0A%3C/33=%00"
"313",313,1634260431.16497,"172.17.0.10","172.17.0.15","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0B/35=%00%00%01%7C%81%8312/33=%00"
"3262",326,1634260434.82467,"172.17.0.10","172.17.0.6","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0B/35=%00%00%01%7C%81%83%3F%87/33=%00"
"352",352,1634260444.653,"172.17.0.10","172.17.0.15","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0C/35=%00%00%01%7C%81%83e%DD/33=%00"
"373",373,1634260448.42365,"172.17.0.10","172.17.0.15","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%81%83t%A4/33=%00"
"3851",385,1634260458.19869,"172.17.0.10","172.17.0.15","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0E/35=%00%00%01%7C%81%83%9A%C5/33=%00"
"401",401,1634260462.88869,"172.17.0.10","172.17.0.15","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0D/35=%00%00%01%7C%81%83%A90/33=%00"
"423",423,1634260471.67278,"172.17.0.10","172.17.0.15","UDP (NDN)",806,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7C%81%83%CFg/33=%00"
"4341",434,1634260475.41322,"172.17.0.10","172.17.0.6","UDP (NDN)",903,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0C/35=%00%00%01%7C%81%83%DE%13/33=%00"
"450",450,1634260485.31328,"172.17.0.10","172.17.0.15","UDP (NDN)",789,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7C%81%84%04%B6/33=%00"
"4621",462,1634260488.9914,"172.17.0.10","172.17.0.15","UDP (NDN)",918,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7C%81%84%13%16/33=%00"
"478",478,1634260499.02776,"172.17.0.10","172.17.0.15","UDP (NDN)",769,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7C%81%84%3A8/33=%00"
"4892",489,1634260502.77118,"172.17.0.10","172.17.0.6","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0D/35=%00%00%01%7C%81%84H%EF/33=%00"
"513",513,1634260513.83576,"172.17.0.10","172.17.0.15","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%81%84p%3F/33=%00"
"515",515,1634260513.84093,"172.17.0.10","172.17.0.15","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%81%84p%3F/33=%00"
"5271",527,1634260516.54481,"172.17.0.10","172.17.0.15","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7C%81%84~%B7/33=%00"
"5451",545,1634260526.65127,"172.17.0.10","172.17.0.6","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%81%84%A64/33=%00"
"5631",563,1634260531.35467,"172.17.0.10","172.17.0.15","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7C%81%84%B4%AA/33=%00"
"576",576,1634260541.49039,"172.17.0.10","172.17.0.6","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%81%84%DCG/33=%00"
"5771",577,1634260541.49051,"172.17.0.10","172.17.0.15","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%81%84%DCG/33=%00"
"5901",590,1634260545.27478,"172.17.0.10","172.17.0.15","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%81%84%EB%0B/33=%00"
"593",593,1634260545.28232,"172.17.0.10","172.17.0.6","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%81%84%EB%0B/33=%00"
"594",594,1634260545.28263,"172.17.0.10","172.17.0.15","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%81%84%EB%0B/33=%00"
"6161",616,1634260554.59249,"172.17.0.10","172.17.0.15","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7C%81%85%13W/33=%00"
"6281",628,1634260558.2634,"172.17.0.10","172.17.0.6","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7C%81%85%21%B4/33=%00"
"646",646,1634260568.29878,"172.17.0.10","172.17.0.6","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%81%85H%D9/33=%00"
"647",647,1634260568.29884,"172.17.0.10","172.17.0.15","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%81%85H%D9/33=%00"
"662",662,1634260572.07128,"172.17.0.10","172.17.0.15","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7C%81%85W%99/33=%00"
"678",678,1634260583.17418,"172.17.0.10","172.17.0.15","UDP (NDN)",718,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7C%81%85%7F%0F/33=%00"
"6921",692,1634260585.87938,"172.17.0.10","172.17.0.15","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7C%81%85%8D%88/33=%00"
"712",712,1634260596.15753,"172.17.0.10","172.17.0.6","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7C%81%85%B5%B2/33=%00"
"7242",724,1634260599.85066,"172.17.0.10","172.17.0.15","UDP (NDN)",946,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7C%81%85%C4%1B/33=%00"
"7401",740,1634260610.35191,"172.17.0.10","172.17.0.6","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7C%81%85%ED%26/33=%00"
"7531",753,1634260614.01775,"172.17.0.10","172.17.0.15","UDP (NDN)",918,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%81%85%FB%7B/33=%00"
"765",765,1634260624.26848,"172.17.0.10","172.17.0.6","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%81%86%23%87/33=%00"
"784",784,1634260627.97065,"172.17.0.10","172.17.0.15","UDP (NDN)",980,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%81%861%F1/33=%00"
"804",804,1634260638.09641,"172.17.0.10","172.17.0.6","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%81%86Y%84/33=%00"
"8171",817,1634260642.79499,"172.17.0.10","172.17.0.6","UDP (NDN)",953,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%81%86g%F8/33=%00"
"818",818,1634260642.79507,"172.17.0.10","172.17.0.15","UDP (NDN)",953,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%81%86g%F8/33=%00"
"8341",834,1634260652.05506,"172.17.0.10","172.17.0.15","UDP (NDN)",919,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7C%81%86%90%12/33=%00"
"846",846,1634260655.73073,"172.17.0.10","172.17.0.6","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7C%81%86%9En/33=%00"
"8601",860,1634260666.21304,"172.17.0.10","172.17.0.15","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7C%81%86%C7W/33=%00"
"874",874,1634260669.87513,"172.17.0.10","172.17.0.15","UDP (NDN)",752,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7C%81%86%D5%A2/33=%00"
"892",892,1634260680.35721,"172.17.0.10","172.17.0.15","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7C%81%86%FE%90/33=%00"
"9042",904,1634260684.04026,"172.17.0.10","172.17.0.6","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7C%81%87%0D%02/33=%00"
"9231",923,1634260694.50938,"172.17.0.10","172.17.0.6","UDP (NDN)",796,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%81%875%EA/33=%00"
"936",936,1634260698.1884,"172.17.0.10","172.17.0.15","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%81%87D%40/33=%00"
"9521",952,1634260708.57692,"172.17.0.10","172.17.0.6","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%81%87l%CD/33=%00"
"9681",968,1634260712.27706,"172.17.0.10","172.17.0.15","UDP (NDN)",954,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%81%87%7BM/33=%00"
"984",984,1634260722.63867,"172.17.0.10","172.17.0.15","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%81%87%A3%BD/33=%00"
"996",996,1634260726.33462,"172.17.0.10","172.17.0.15","UDP (NDN)",989,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%81%87%B22/33=%00"
"1010",1010,1634260736.90161,"172.17.0.10","172.17.0.15","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%81%87%DBn/33=%00"
"1022",1022,1634260740.57983,"172.17.0.10","172.17.0.6","UDP (NDN)",796,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%81%87%E9%E0/33=%00"
"10461",1046,1634260751.12394,"172.17.0.10","172.17.0.15","UDP (NDN)",953,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%81%88%13%0C/33=%00"
"1058",1058,1634260754.80827,"172.17.0.10","172.17.0.15","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%81%88%21g/33=%00"
"1072",1072,1634260765.40612,"172.17.0.10","172.17.0.15","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%81%88J%CC/33=%00"
"10881",1088,1634260769.09463,"172.17.0.10","172.17.0.6","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%88Y%3C/33=%00"
"1100",1100,1634260779.91401,"172.17.0.10","172.17.0.15","UDP (NDN)",919,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%81%88%83%7D/33=%00"
"11121",1112,1634260783.59464,"172.17.0.10","172.17.0.15","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%81%88%91%D9/33=%00"
"1132",1132,1634260794.2061,"172.17.0.10","172.17.0.15","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%81%88%BBY/33=%00"
"1143",1143,1634260797.84544,"172.17.0.10","172.17.0.6","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1B/35=%00%00%01%7C%81%88%C9%8F/33=%00"
"11641",1164,1634260808.33384,"172.17.0.10","172.17.0.15","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%81%88%F2%88/33=%00"
"1176",1176,1634260812.01037,"172.17.0.10","172.17.0.6","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1C/35=%00%00%01%7C%81%89%00%E2/33=%00"
"11941",1194,1634260822.62682,"172.17.0.10","172.17.0.15","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%81%89%2AX/33=%00"
"1208",1208,1634260826.30841,"172.17.0.10","172.17.0.15","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7C%81%898%B2/33=%00"
"1222",1222,1634260837.2992,"172.17.0.10","172.17.0.6","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1D/35=%00%00%01%7C%81%89c%AF/33=%00"
"12351",1235,1634260840.98904,"172.17.0.10","172.17.0.15","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%81%89r%0E/33=%00"
"12571",1257,1634260852.04081,"172.17.0.10","172.17.0.15","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%19/35=%00%00%01%7C%81%89%9D%2F/33=%00"
"1270",1270,1634260856.57675,"172.17.0.10","172.17.0.6","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%81%89%AB%16/33=%00"
"12711",1271,1634260856.57683,"172.17.0.10","172.17.0.15","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%81%89%AB%16/33=%00"
"1287",1287,1634260866.49778,"172.17.0.10","172.17.0.15","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7C%81%89%D5%B0/33=%00"
"451",45,1634260323.08178,"172.17.0.11","172.17.0.7","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%81%81%8A%F6/33=%00"
"466",46,1634260323.08187,"172.17.0.11","172.17.0.16","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%81%81%8A%F6/33=%00"
"471",47,1634260323.08223,"172.17.0.11","172.17.0.6","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%81%81%8A%F6/33=%00"
"72",72,1634260327.84037,"172.17.0.11","172.17.0.6","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%81%81%99%AF/33=%00"
"73",73,1634260327.84045,"172.17.0.11","172.17.0.16","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%81%81%99%AF/33=%00"
"74",74,1634260327.84064,"172.17.0.11","172.17.0.7","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%81%81%99%AF/33=%00"
"1202",120,1634260336.34442,"172.17.0.11","172.17.0.7","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7C%81%81%BE%C6/33=%00"
"121",121,1634260336.34538,"172.17.0.11","172.17.0.16","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7C%81%81%BE%C6/33=%00"
