frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1634264686.711029000","172.17.0.17","172.17.0.2","UDP (NDN)","84","Interest /ndn/edu/uaslp/home/coffee4"
"2","1634264686.715083000","172.17.0.2","172.17.0.17","UDP (NDN)","233","Data /ndn/edu/uaslp/home/coffee4"
"3","1634264687.727234000","172.17.0.17","172.17.0.2","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task4"
"4","1634264687.730466000","172.17.0.2","172.17.0.17","UDP (NDN)","230","Data /ndn/edu/uaslp/work/task4"
"5","1634264688.747019000","172.17.0.17","172.17.0.2","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task1"
"6","1634264688.751202000","172.17.0.2","172.17.0.17","UDP (NDN)","229","Data /ndn/edu/uaslp/work/task1"
"7","1634264689.772037000","172.17.0.17","172.17.0.2","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving08"
"8","1634264689.775797000","172.17.0.2","172.17.0.17","UDP (NDN)","236","Data /ndn/edu/uaslp/move/moving08"
"9","1634264690.788570000","172.17.0.17","172.17.0.2","UDP (NDN)","81","Interest /ndn/edu/uaslp/lab/blog2"
"10","1634264690.791710000","172.17.0.2","172.17.0.17","UDP (NDN)","227","Data /ndn/edu/uaslp/lab/blog2"
"11","1634264691.812936000","172.17.0.17","172.17.0.2","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving12"
"12","1634264691.817870000","172.17.0.2","172.17.0.17","UDP (NDN)","236","Data /ndn/edu/uaslp/move/moving12"
