"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","797","499","0","9","18","139","0","132","0","56","1","132","86083","86083","0"
"nlsr1","2426","499","499","56","28","414","272","396","262","172","1","658","485767","258249","227518"
"nlsr2","1717","31","264","47","38","396","276","396","269","166","1","665","491765","258249","233516"
"nlsr3","1128","29","235","27","29","262","144","264","138","126","1","402","291939","172166","119773"
"nlsr4","891","15","15","29","28","268","137","264","135","122","1","399","289402","172166","117236"
"nlsr5","888","16","16","29","28","258","140","264","137","110","1","401","291036","172128","118908"
"nlsr6","1464","29","29","48","36","384","275","393","270","172","1","663","490845","256446","234399"
"nlsr7","892","15","15","29","27","266","138","264","138","130","1","402","292009","172160","119849"
"nlsr8","876","16","16","27","27","252","137","263","138","104","0","401","291188","171458","119730"
"nlsr9","884","14","14","27","27","266","139","261","136","102","1","397","288333","170258","118075"
"nlsr10","883","15","15","27","27","260","139","262","138","108","1","400","290747","170928","119819"
"sum","12846","1178","1118","355","313","3165","1797","3159","1761","1368","10","4920","3589114","2060291","1528823"
