"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","714","499","0","9","18","97","0","91","0","64","1","91","59774","59774","0"
"nlsr1","2027","499","499","56","28","297","188","276","184","184","1","460","342168","181356","160812"
"nlsr2","1300","32","246","46","38","288","189","276","185","164","1","461","343024","181356","161668"
"nlsr3","914","33","253","27","28","192","102","184","95","104","1","279","203898","120904","82994"
"nlsr4","665","16","16","29","28","202","98","184","92","102","1","276","201310","120904","80406"
"nlsr5","651","16","16","29","28","184","100","184","94","114","2","278","203016","120904","82112"
"nlsr6","1090","33","33","45","36","282","198","276","187","166","1","463","344715","181356","163359"
"nlsr7","665","16","16","27","27","208","95","184","92","102","1","276","201310","120904","80406"
"nlsr8","643","16","16","27","27","184","96","184","93","120","1","277","202182","120904","81278"
"nlsr9","647","15","15","27","26","194","94","183","93","106","1","276","201521","120226","81295"
"nlsr10","661","18","18","27","26","198","97","184","93","116","1","277","202199","120904","81295"
"sum","9977","1193","1128","349","310","2326","1257","2206","1208","1342","12","3414","2505117","1449492","1055625"
