"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","753","498","0","9","18","116","3","109","0","58","2","109","70538","70538","0"
"nlsr1","2221","498","498","58","29","363","230","327","218","176","2","545","399952","211614","188338"
"nlsr2","1512","31","261","48","38","351","234","330","219","178","2","549","402699","213507","189192"
"nlsr3","1005","30","237","29","27","230","124","216","112","106","2","328","236507","139790","96717"
"nlsr4","763","17","17","27","28","234","113","218","109","118","2","327","235245","141076","94169"
"nlsr5","757","14","14","29","27","228","115","220","110","110","2","330","237338","142338","95000"
"nlsr6","1270","30","30","45","37","342","238","330","218","160","2","548","401845","213507","188338"
"nlsr7","764","17","17","27","27","216","123","220","117","108","2","337","243412","142338","101074"
"nlsr8","749","14","14","27","27","220","115","218","114","106","2","332","239524","141076","98448"
"nlsr9","774","16","16","27","27","226","130","217","115","108","2","332","239731","140433","99298"
"nlsr10","761","14","14","27","27","224","125","216","114","116","2","330","238273","139790","98483"
"sum","11329","1179","1118","353","312","2750","1550","2621","1446","1344","22","4067","2945064","1696007","1249057"
