"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","741","500","0","9","18","109","1","104","0","76","1","104","67819","67819","0"
"nlsr1","2162","500","500","56","28","339","216","315","208","248","1","523","386211","205413","180798"
"nlsr2","1433","30","245","45","36","336","218","315","208","228","1","523","386211","205413","180798"
"nlsr3","982","30","255","27","27","222","107","210","104","146","1","314","227341","136942","90399"
"nlsr4","739","15","15","27","27","232","110","209","104","130","1","313","226689","136290","90399"
"nlsr5","718","15","15","27","27","212","110","208","104","140","1","312","226037","135638","90399"
"nlsr6","1202","30","30","45","36","324","216","312","209","168","1","521","385162","203520","181642"
"nlsr7","732","15","15","28","27","214","115","208","110","116","1","318","231198","135638","95560"
"nlsr8","721","15","15","28","28","202","113","210","110","116","1","320","232524","136942","95582"
"nlsr9","718","15","15","28","28","200","116","206","110","100","1","316","229914","134372","95542"
"nlsr10","728","15","15","28","28","210","114","208","110","122","1","318","231229","135680","95549"
"sum","10876","1180","1120","348","310","2600","1436","2505","1377","1590","11","3882","2830335","1633667","1196668"
