"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","811","500","0","9","18","146","0","138","0","60","1","138","90678","90678","0"
"nlsr1","2492","500","500","56","29","429","290","414","274","186","1","688","511366","272034","239332"
"nlsr2","1794","32","262","46","39","414","304","414","283","197","1","697","519163","272034","247129"
"nlsr3","1165","28","238","29","28","270","151","276","145","106","1","421","307938","181356","126582"
"nlsr4","951","16","16","29","28","298","149","276","139","130","1","415","302742","181356","121386"
"nlsr5","934","16","16","29","27","280","148","276","142","116","1","418","305336","181356","123980"
"nlsr6","1521","28","28","45","36","396","291","414","283","146","1","697","519179","272034","247145"
"nlsr7","945","16","16","27","27","284","155","276","144","129","1","420","307142","181356","125786"
"nlsr8","930","16","16","27","26","278","147","276","144","108","1","420","307078","181356","125722"
"nlsr9","929","15","15","27","27","278","148","276","143","102","2","419","306221","181356","124865"
"nlsr10","913","13","13","27","26","274","143","276","141","100","1","417","304460","181356","123104"
"sum","13385","1180","1120","351","311","3347","1926","3312","1838","1380","12","5150","3781303","2176272","1605031"
