frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1633048866.203808000","172.17.0.6","172.17.0.9","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router8/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router5"
"2","1633048866.205948000","172.17.0.9","172.17.0.6","UDP (NDN)","294","Data /ndn/edu/usalp/%C1.Router/router8/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router5/35=%00%00%01%7C9L-%9C"
"3","1633048871.673328000",,,"ARP","42","Who has 172.17.0.6? Tell 172.17.0.9"
"4","1633048871.673376000",,,"ARP","42","Who has 172.17.0.9? Tell 172.17.0.6"
"5","1633048871.673386000",,,"ARP","42","172.17.0.9 is at 02:42:ac:11:00:09"
"6","1633048871.673391000",,,"ARP","42","172.17.0.6 is at 02:42:ac:11:00:06"
"7","1633048873.544139000","172.17.0.6","172.17.0.9","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving07"
"8","1633048873.544391000","172.17.0.9","172.17.0.14","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving07"
"9","1633048873.545414000","172.17.0.14","172.17.0.9","UDP (NDN)","236","Data /ndn/edu/uaslp/move/moving07"
"10","1633048873.545594000","172.17.0.9","172.17.0.6","UDP (NDN)","236","Data /ndn/edu/uaslp/move/moving07"
"11","1633048877.609470000","172.17.0.6","172.17.0.9","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving10"
"12","1633048877.609657000","172.17.0.9","172.17.0.14","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving10"
"13","1633048877.610411000","172.17.0.14","172.17.0.9","UDP (NDN)","236","Data /ndn/edu/uaslp/move/moving10"
"14","1633048877.610649000","172.17.0.9","172.17.0.6","UDP (NDN)","236","Data /ndn/edu/uaslp/move/moving10"
