"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","1885","500","0","9","18","120","24","128","24","64","2","152","87804","69615","18189"
"nlsr1","4710","500","500","54","27","399","276","390","258","186","3","648","408114","212022","196092"
"nlsr2","3269","32","244","45","36","393","280","390","265","168","3","655","413381","212022","201359"
"nlsr3","3271","31","256","45","36","381","279","390","265","162","2","655","413414","212022","201392"
"nlsr4","1853","17","17","27","27","270","138","260","133","104","3","393","242418","141348","101070"
"nlsr5","1856","15","15","27","27","282","138","260","132","104","3","392","241652","141348","100304"
"nlsr6","1826","14","14","27","27","276","134","256","129","102","3","385","237276","139230","98046"
"nlsr7","1843","17","17","27","27","268","137","256","133","114","2","389","240283","139230","101053"
"sum","20513","1126","1063","261","225","2389","1406","2330","1339","1004","21","3669","2284342","1266837","1017505"
