"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","754","499","0","9","18","121","0","107","0","76","1","107","70012","70012","0"
"nlsr1","2221","499","499","59","29","357","238","324","216","216","1","540","400129","211953","188176"
"nlsr2","1533","35","280","49","40","351","233","324","221","186","1","545","404468","211953","192515"
"nlsr3","993","30","219","29","29","240","120","215","111","120","1","326","237350","140663","96687"
"nlsr4","777","18","18","29","28","236","120","216","112","112","1","328","238865","141302","97563"
"nlsr5","764","17","17","27","28","234","116","216","109","134","1","325","236271","141302","94969"
"nlsr6","1267","30","30","45","37","348","233","324","220","180","1","544","403540","211953","191587"
"nlsr7","772","18","18","27","28","236","119","214","112","118","1","326","237543","140024","97519"
"nlsr8","760","17","17","27","27","222","121","216","113","136","1","329","239734","141302","98432"
"nlsr9","766","14","14","27","27","234","124","216","110","122","1","326","237118","141302","95816"
"nlsr10","770","16","16","27","27","238","122","216","108","136","1","324","235390","141302","94088"
"sum","11377","1193","1128","355","318","2817","1546","2588","1432","1536","11","4020","2940420","1693068","1247352"
