"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","737","500","0","9","18","109","0","101","0","54","2","101","65652","65652","0"
"nlsr1","2131","500","500","56","29","321","215","306","204","192","2","510","375750","198888","176862"
"nlsr2","1429","30","262","49","39","327","212","306","204","216","2","510","375750","198888","176862"
"nlsr3","948","32","238","29","28","208","105","204","104","132","2","308","222749","132592","90157"
"nlsr4","715","15","15","29","28","218","104","204","102","130","2","306","221023","132592","88431"
"nlsr5","712","15","15","29","27","214","106","204","102","122","2","306","221023","132592","88431"
"nlsr6","1179","32","32","45","36","312","211","306","205","178","2","511","376611","198888","177723"
"nlsr7","708","15","15","27","27","206","107","204","107","130","2","311","225350","132592","92758"
"nlsr8","705","15","15","27","28","204","107","203","106","106","2","309","223842","131948","91894"
"nlsr9","708","16","16","27","27","202","109","204","107","108","2","311","225355","132592","92763"
"nlsr10","708","16","16","27","27","200","111","204","107","114","2","311","225341","132592","92749"
"sum","10680","1186","1124","354","314","2521","1387","2446","1348","1482","22","3794","2758446","1589816","1168630"
