"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","784","500","0","9","17","134","1","123","0","48","2","123","79505","79505","0"
"nlsr1","2360","500","500","54","27","405","256","372","246","158","1","618","452726","240408","212318"
"nlsr2","1639","30","254","48","37","372","269","372","257","164","2","629","462322","240408","221914"
"nlsr3","1097","30","246","27","27","244","143","246","134","118","2","380","274741","159024","115717"
"nlsr4","854","15","15","27","27","260","138","244","128","124","2","372","268292","157762","110530"
"nlsr5","848","15","15","27","27","254","136","246","128","126","1","374","269497","159010","110487"
"nlsr6","1392","30","30","45","36","357","270","369","255","150","2","624","458585","238515","220070"
"nlsr7","857","15","15","27","27","272","132","246","123","146","1","369","265169","159010","106159"
"nlsr8","843","15","15","27","27","262","128","246","123","118","1","369","265169","159010","106159"
"nlsr9","836","14","14","27","27","254","129","246","125","108","2","371","266924","159010","107914"
"nlsr10","841","16","16","27","27","260","127","245","123","96","2","368","264545","158386","106159"
"sum","12351","1180","1120","345","306","3074","1729","2955","1642","1356","18","4597","3327475","1910048","1417427"
