"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","726","498","0","9","18","106","0","95","0","68","2","95","62459","62459","0"
"nlsr1","2072","498","498","55","28","315","200","288","190","208","2","478","355462","189270","166192"
"nlsr2","1328","31","238","45","36","306","195","285","192","200","2","477","355317","187377","167940"
"nlsr3","945","35","260","27","27","210","100","189","97","120","2","286","209139","124280","84859"
"nlsr4","673","17","17","27","27","202","98","189","96","130","2","285","208259","124280","83979"
"nlsr5","669","14","14","27","27","198","103","190","96","116","2","286","208900","124918","83982"
"nlsr6","1122","35","35","45","36","285","205","285","196","162","2","481","358802","187377","171425"
"nlsr7","682","17","17","27","28","206","102","190","95","122","2","285","208014","124918","83096"
"nlsr8","666","14","14","27","27","202","97","190","95","110","2","285","208014","124918","83096"
"nlsr9","684","20","20","27","27","200","103","190","97","112","2","287","209739","124918","84821"
"nlsr10","661","15","15","27","27","194","97","190","96","98","2","286","208893","124918","83975"
"sum","10228","1194","1128","343","308","2424","1300","2281","1250","1446","22","3531","2592998","1499633","1093365"
