"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","2018","500","0","9","19","146","24","151","24","44","1","175","100650","82434","18216"
"nlsr1","5155","500","500","59","29","477","329","459","304","180","1","763","482064","250488","231576"
"nlsr2","3724","30","250","48","38","441","331","459","318","210","1","777","492712","250488","242224"
"nlsr3","3763","30","250","48","37","462","342","459","316","206","1","775","491179","250488","240691"
"nlsr4","2135","18","18","29","28","312","164","306","163","108","1","469","291113","166986","124127"
"nlsr5","2129","12","12","27","28","318","165","306","155","130","1","461","285063","166992","118071"
"nlsr6","2194","16","16","28","28","326","167","304","159","154","1","463","287009","165926","121083"
"nlsr7","2152","14","14","28","29","326","167","303","157","114","1","460","284995","165401","119594"
"sum","23270","1120","1060","276","236","2808","1689","2747","1596","1146","8","4343","2714785","1499203","1215582"
