frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1634287080.650937000","172.17.0.9","172.17.0.2","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving01"
"2","1634287080.658855000","172.17.0.2","172.17.0.9","UDP (NDN)","235","Data /ndn/edu/uaslp/move/moving01"
"3","1634287081.221403000","172.17.0.2","172.17.0.9","UDP (NDN)","743","Data /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0N%90%08%D8%D2%BB%E1%F2%27%20%9Bi2%C7%D5%B4%D4w%EF%1C%40%E2%ED%11A1%A2%F5S%27%81%D8%26%D91%8Fe%DF%06mB%D7k%D3%298a%DB%F5%92_%20%F6%B9%B5%C5%82G%5E%EF%93GWc%E6%EAj%21%ED%A8%7D%82%1C%B7%BD%F7%EB%ACS%B9%BAe%3E%9A8%D3U%F9%F7%2BwsE-%06%B2%99%BD%CE%1B%7D%FC%F3%C0%3B%05%5D%2F%97%E4%C6%A0Uu%F7%AF%E23%7F%7D%C2%B4sO%0BW%26%10%EB%9E%B7%2F%22%9Dl%FF%BB%F4%82%D8%05%89%9Bd%2B%CE%FB2%A1%AB%B9%BB%E0%81Ob%D9%9DH%10%3B%A4%F9%E8%E2%3BY%81%9Dx%CCd%B21%14%5Ez0%ABE%12%A4%DE%F7-%C7%BD%AEY%12%1B%89t%0F%D3l%EES%BA%3F%E6%FC%BE%84%27%DC%90%DD%CC%B27%3A%F6%DE%BA%F3%93%23%19%A8%07X%CB%5D%EA%85%F2%16%3F%BE%88G%0D%F3%FDW%FF5%3E%2C%D7%17%272LHM3%8C%16%3C%BA_%18%B5o%CE%A00%FD%93%AC7%A8ks%AD%CE%F3b%17%F4%FC%82%23%ED1f%F3%2A5%9BH%98%CB%E33%13W%5EC%CA%E3%28%F9%0EW%3ADv%0FR%9A%C4i%AF%A8%EEW%C6%EF%C5o%EF%80%D2U%A2%C8%E4%8B%F3%D2%5E%9CBOovR_%3F%95%A8%3D%11F%D7%8B%94%F7%19%03%16%86j%CD%5C-%EC%87%27%7F1%F2f%94%F4%AA%97%5C%FDCN%98%AFf%F91%29%E5%A8%F9%0DPz%9E_%A0%BB%F8%C6%C9%BF2%E4%98%83%94%2F%88%29sp%E6%C1e%B1%A2%3D%D3%3E%FE%B0B%16%04%00Q%2F%CF%BF/%16%C0%B9%0D%C0L%1A%3D/35=%00%00%01%7C%83%19%D7%01/33=%00"
"4","1634287081.222363000","172.17.0.2","172.17.0.9","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02"
"5","1634287081.223110000","172.17.0.2","172.17.0.9","UDP (NDN)","539","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0N%90%08%D8%D2%BB%E1%F2%27%20%9Bi2%C7%D5%B4%D4w%EF%1C%40%E2%ED%11A1%A2%F5S%27%81%C4%BBt%D4%C5%CB4%19%0A%F0%99snm%B1%E0%91%D7%FB%E4%D1%C5%CD%5C%5D-%A4%1D%B5O%90%E3%B6%F7~%9Du%2AW%B7%CCG%13g%BA%2A%FF~%E5n%AE%A8%C5%406%B3%D7y%A3%8F%7F%1Ex%A7%A0%EB%E5%92%DC%18%B4%AA%EE%FEU%7C%E6%AFO%98v%EEi%E1%CA%04b%DD%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t5w%17%3C%F0I%2C%BB%13%09b%874%1F%5D%7C%27%2B%B0%13%8F%99L6%86%C2K%0Ff%B5H%82%D4%FB%BE%E5%B8%D75Kb%23%91%EEa%9A%CD%7DJ%F7%C7%9C%DF%97%F0%84%1BS%F0z%A5ma%D6b%FE%406%CB%DE%E8%D8%7B%EB%CEO%8Ed%A0%1E%60%F1%3E%9B%D7t%A3d%BA6%1E5%CC%F7_%FD%D7%F8%B0%5C_%9C%C80%215%CD0Z%F0%E8~a%D4%BE9%83%C2%F4O%B2%DE%A0%AE%CD%B5%3A%CF%8B%5D%D0%F2%0B%AE%B4%C7%98%CD%AB%D4l%22a.%8F%CFL%93%EC%98%C7%B2o%8361%10%97%C7q%A6Cd%F7%20%A5I%9C%F6%8A%EA~e%FC%5E%FC%F6%0E%28%CD%24%8AL%BE8%2F%ED%C5%29%F4%F4f%27%F5%F5S%89%DA%13a%3Cy%9F1%60a%A8%D6%CC%D5%C2~h%F9%8Bq%9F%7B%F5%97%EC%23A%87%40l%DE%8C%92%5E%F5%92%AB%7F%C8%09%F3%D5%2C%3F%26%A5%1C5%BF%01J%7B%F3%0Bt%17%DF8%F9W%86%1Cs%90%F221e%0E%CE%3C%B8%2CV%B4g%DA%C7%1FV%C8%82%00%C0%83%C8%23"
"6","1634287081.223318000","172.17.0.9","172.17.0.2","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02"
"7","1634287081.223593000","172.17.0.9","172.17.0.2","UDP (NDN)","539","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0N%90%08%D8%D2%BB%E1%F2%27%20%9Bi2%C7%D5%B4%D4w%EF%1C%40%E2%ED%11A1%A2%F5S%27%81%C4%BBt%D4%C5%CB4%19%0A%F0%99snm%B1%E0%91%D7%FB%E4%D1%C5%CD%5C%5D-%A4%1D%B5O%90%E3%B6%F7~%9Du%2AW%B7%CCG%13g%BA%2A%FF~%E5n%AE%A8%C5%406%B3%D7y%A3%8F%7F%1Ex%A7%A0%EB%E5%92%DC%18%B4%AA%EE%FEU%7C%E6%AFO%98v%EEi%E1%CA%04b%DD%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t5w%17%3C%F0I%2C%BB%13%09b%874%1F%5D%7C%27%2B%B0%13%8F%99L6%86%C2K%0Ff%B5H%82%D4%FB%BE%E5%B8%D75Kb%23%91%EEa%9A%CD%7DJ%F7%C7%9C%DF%97%F0%84%1BS%F0z%A5ma%D6b%FE%406%CB%DE%E8%D8%7B%EB%CEO%8Ed%A0%1E%60%F1%3E%9B%D7t%A3d%BA6%1E5%CC%F7_%FD%D7%F8%B0%5C_%9C%C80%215%CD0Z%F0%E8~a%D4%BE9%83%C2%F4O%B2%DE%A0%AE%CD%B5%3A%CF%8B%5D%D0%F2%0B%AE%B4%C7%98%CD%AB%D4l%22a.%8F%CFL%93%EC%98%C7%B2o%8361%10%97%C7q%A6Cd%F7%20%A5I%9C%F6%8A%EA~e%FC%5E%FC%F6%0E%28%CD%24%8AL%BE8%2F%ED%C5%29%F4%F4f%27%F5%F5S%89%DA%13a%3Cy%9F1%60a%A8%D6%CC%D5%C2~h%F9%8Bq%9F%7B%F5%97%EC%23A%87%40l%DE%8C%92%5E%F5%92%AB%7F%C8%09%F3%D5%2C%3F%26%A5%1C5%BF%01J%7B%F3%0Bt%17%DF8%F9W%86%1Cs%90%F221e%0E%CE%3C%B8%2CV%B4g%DA%C7%1FV%C8%82%00%C0%83%C8%23"
"8","1634287081.230769000","172.17.0.2","172.17.0.9","UDP (NDN)","754","Data /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01%8Cf%F3%9D%AA%B5%F3~%9De%20%1D0N%90%08%D8%D2%BB%E1%F2%27%20%9Bi2%C7%D5%B4%D4w%EF%1C%40%E2%ED%11A1%A2%F5S%27%81%C4%BBt%D4%C5%CB4%19%0A%F0%99snm%B1%E0%91%D7%FB%E4%D1%C5%CD%5C%5D-%A4%1D%B5O%90%E3%B6%F7~%9Du%2AW%B7%CCG%13g%BA%2A%FF~%E5n%AE%A8%C5%406%B3%D7y%A3%8F%7F%1Ex%A7%A0%EB%E5%92%DC%18%B4%AA%EE%FEU%7C%E6%AFO%98v%EEi%E1%CA%04b%DD%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t5w%17%3C%F0I%2C%BB%13%09b%874%1F%5D%7C%27%2B%B0%13%8F%99L6%86%C2K%0Ff%B5H%82%D4%FB%BE%E5%B8%D75Kb%23%91%EEa%9A%CD%7DJ%F7%C7%9C%DF%97%F0%84%1BS%F0z%A5ma%D6b%FE%406%CB%DE%E8%D8%7B%EB%CEO%8Ed%A0%1E%60%F1%3E%9B%D7t%A3d%BA6%1E5%CC%F7_%FD%D7%F8%B0%5C_%9C%C80%215%CD0Z%F0%E8~a%D4%BE9%83%C2%F4O%B2%DE%A0%AE%CD%B5%3A%CF%8B%5D%D0%F2%0B%AE%B4%C7%98%CD%AB%D4l%22a.%8F%CFL%93%EC%98%C7%B2o%8361%10%97%C7q%A6Cd%F7%20%A5I%9C%F6%8A%EA~e%FC%5E%FC%F6%0E%28%CD%24%8AL%BE8%2F%ED%C5%29%F4%F4f%27%F5%F5S%89%DA%13a%3Cy%9F1%60a%A8%D6%CC%D5%C2~h%F9%8Bq%9F%7B%F5%97%EC%23A%87%40l%DE%8C%92%5E%F5%92%AB%7F%C8%09%F3%D5%2C%3F%26%A5%1C5%BF%01J%7B%F3%0Bt%17%DF8%F9W%86%1Cs%90%F221e%0E%CE%3C%B8%2CV%B4g%DA%C7%1FV%C8%82%00%C0%83%C8%23/6%096%2C%A6%2FXI/35=%00%00%01%7C%83%19%D7%04/33=%00"
"9","1634287081.231638000","172.17.0.2","172.17.0.9","UDP (NDN)","382","Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02/35=%00%00%01%7C%83%19%D7%0B/33=%00"
"10","1634287081.231942000","172.17.0.2","172.17.0.9","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%02"
