"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","1934","500","0","9","18","125","24","135","24","64","2","159","93000","74674","18326"
"nlsr1","4851","500","500","59","29","438","285","408","272","172","2","680","434878","225672","209206"
"nlsr2","3464","29","257","48","38","432","300","408","274","176","2","682","436354","225672","210682"
"nlsr3","3369","31","243","48","38","402","292","408","280","166","2","688","441017","225672","215345"
"nlsr4","1957","15","15","27","28","294","148","272","140","114","2","412","258124","150448","107676"
"nlsr5","1962","14","14","27","28","298","144","272","141","120","2","413","258811","150448","108363"
"nlsr6","1909","14","14","27","28","280","147","270","141","104","2","411","257803","149348","108455"
"nlsr7","1926","17","17","27","28","268","147","272","144","124","2","416","261181","150448","110733"
"sum","21372","1120","1060","272","235","2537","1487","2445","1416","1040","16","3861","2441168","1352382","1088786"
