"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","712","498","0","9","18","98","1","88","0","70","1","88","57149","57149","0"
"nlsr1","2006","498","498","55","28","288","196","267","176","200","1","443","325826","173340","152486"
"nlsr2","1300","37","264","47","38","285","186","267","176","174","1","443","325826","173340","152486"
"nlsr3","872","33","234","27","27","194","91","178","88","122","1","266","191803","115560","76243"
"nlsr4","638","17","17","27","28","190","93","178","88","116","1","266","191803","115560","76243"
"nlsr5","644","20","20","29","28","188","93","178","88","116","1","266","191803","115560","76243"
"nlsr6","1057","33","33","45","36","285","182","267","176","150","2","443","325826","173340","152486"
"nlsr7","634","17","17","27","27","182","95","178","91","106","1","269","194379","115560","78819"
"nlsr8","633","20","20","27","27","174","96","176","93","108","2","269","194826","114298","80528"
"nlsr9","635","18","18","27","26","192","90","176","88","96","1","264","190541","114298","76243"
"nlsr10","626","15","15","27","26","188","91","176","88","102","1","264","190541","114298","76243"
"sum","9757","1206","1136","347","309","2264","1214","2129","1152","1360","13","3281","2380323","1382303","998020"
