"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","750","499","0","9","18","116","0","108","0","60","1","108","70436","70436","0"
"nlsr1","2185","499","499","57","28","330","232","324","216","196","1","540","399004","211308","187696"
"nlsr2","1479","32","252","48","38","330","233","324","222","184","1","546","404224","211308","192916"
"nlsr3","986","30","247","27","28","212","114","216","112","148","1","328","238178","140872","97306"
"nlsr4","750","16","16","27","28","222","115","216","110","112","1","326","236467","140872","95595"
"nlsr5","761","16","16","27","28","228","118","216","112","114","1","328","238223","140872","97351"
"nlsr6","1235","30","30","45","36","321","227","324","222","188","1","546","404145","211308","192837"
"nlsr7","752","16","16","27","27","228","113","216","109","108","1","325","235609","140872","94737"
"nlsr8","758","16","16","27","27","236","110","216","110","124","1","326","236444","140872","95572"
"nlsr9","736","14","14","27","27","219","110","214","111","114","1","325","236017","139582","96435"
"nlsr10","747","16","16","27","27","222","113","216","110","124","1","326","236476","140872","95604"
"sum","11139","1184","1122","348","312","2664","1485","2590","1434","1472","11","4024","2935223","1689174","1246049"
