"name","all","interest","data","info_interest","info_reply","LSA_interest","LSA_data","sync_interest","sync_data","arp","other","sync","sync_len","sync_interest_len","sync_data_len"
"nlsr_pc","749","499","0","9","19","115","0","107","0","48","1","107","69630","69630","0"
"nlsr1","2202","499","499","58","28","348","230","324","216","170","1","540","398210","210828","187382"
"nlsr2","1469","32","260","45","37","324","226","324","221","174","1","545","402513","210828","191685"
"nlsr3","998","32","239","27","28","224","121","216","111","132","1","327","236832","140552","96280"
"nlsr4","751","18","18","27","27","220","114","216","111","106","1","327","236866","140552","96314"
"nlsr5","741","14","14","27","27","226","109","216","108","128","1","324","234243","140552","93691"
"nlsr6","1263","32","32","45","36","342","233","324","219","148","1","543","400787","210828","189959"
"nlsr7","752","18","18","28","28","216","117","214","113","90","1","327","237331","139260","98071"
"nlsr8","743","14","14","28","28","220","113","216","110","106","1","326","235993","140552","95441"
"nlsr9","766","18","18","28","28","228","117","216","113","100","1","329","238567","140552","98015"
"nlsr10","751","14","14","28","28","230","113","214","110","94","1","324","234689","139260","95429"
"sum","11185","1190","1126","350","314","2693","1493","2587","1432","1296","11","4019","2925661","1683394","1242267"
